key,0
#,Name
offset,0
int32,str
3276800,
3276801,
3276802,戈耳狄相關道具交易
3276803,彌達斯相關道具交易
3276804,
3276805,
3276806,亞歷山大相關道具交易
3276807,
3276808,
3276809,
3276810,新生古典裝備交易
3276811,多瑪風格裝備交易
3276812,改良田園郡製裝備
3276813,
3276814,
3276815,守護者裝備交易（戰鬥菁英1）
3276816,守護者裝備交易（魔法導師）
3276817,
3276818,
3276819,
3276820,
3276821,
3276822,
3276823,
3276824,
3276825,戰鬥菁英防具交易
3276826,魔法導師防具交易
3276827,製作採集職業防具交易
3276828,戰鬥菁英武器交易
3276829,魔法導師武器交易
3276830,能工巧匠工具交易
3276831,大地使者工具交易
3276832,戰鬥菁英防具交易
3276833,魔法導師防具交易
3276834,製作採集職業防具交易
3276835,戰鬥菁英武器交易
3276836,魔法導師武器交易
3276837,能工巧匠工具交易
3276838,大地使者工具交易
3276839,再次購入特職專用裝備
3276840,再次購入報酬
3276841,性別限定裝備交易
3276842,特殊商品交易
3276843,
3276844,
3276845,
3276846,工具交易
3276847,防具交易
3276848,再次購入季節活動報酬
3276849,再次購入成就報酬
3276850,換取解放軍的票據（普通品質）
3276851,換取解放軍的票據（優質）
3276852,解放軍的票據交易（普通品質）
3276853,解放軍的票據交易（優質）
3276854,換取羅刹的票據（普通品質）
3276855,換取羅刹的票據（優質）
3276856,羅刹的票據交易
3276857,戰鬥菁英防具交易
3276858,魔法導師防具交易
3276859,巧手工票交易
3276860,大地工票交易
3276861,巧手工票交易
3276862,大地工票交易
3276863,巧手工票交易
3276864,大地工票交易
3276865,巧手工票交易
3276866,大地工票交易
3276867,巧手工票交易
3276868,大地工票交易
3276869,巧手工票交易
3276870,大地工票交易
3276871,巧手工票交易
3276872,大地工票交易
3276873,巧手工票交易
3276874,大地工票交易
3276875,換取游末邦的一類票據（普通品質）
3276876,換取游末邦的一類票據（優質）
3276877,中庸強化裝備交易
3276878,換取游末邦的二類票據（普通品質）
3276879,換取游末邦的二類票據（優質）
3276880,伊修加德新型強化裝備交易
3276881,巧手工票交易
3276882,大地工票交易
3276883,換取游末邦的三類票據（普通品質）
3276884,換取游末邦的三類票據（優質）
3276885,總督強化裝備交易
3276886,戰鬥菁英防具交易
3276887,魔法導師防具交易
3276888,換取拉札罕的一類票據（普通品質）
3276889,換取拉札罕的一類票據（優質）
3276890,古典風格強化裝備交易
3276891,守護者裝備交易（戰鬥菁英2）
3276892,
3276893,換取拉札罕的二類票據（普通品質）
3276894,換取拉札罕的二類票據（優質）
3276895,
3276896,
3276897,
3276898,
3276899,
