key,0
#,File
offset,0
int32,str
0,
1,music/ffxiv/BGM_Null.scd
2,music/ffxiv/BGM_System_Title.scd
3,music/ffxiv/BGM_System_Launcher.scd
4,music/ffxiv/BGM_System_Chara.scd
5,music/ffxiv/BGM_Town_Rest_01.scd
6,music/ffxiv/BGM_Town_Gri_Day.scd
7,music/ffxiv/BGM_Town_Gri_Night.scd
8,music/ffxiv/BGM_Field_Gri_01.scd
9,music/ffxiv/BGM_Field_Gri_02.scd
10,music/ffxiv/BGM_Field_Gri_03.scd
11,music/ffxiv/BGM_Field_Gri_04.scd
12,music/ffxiv/BGM_Field_Gri_05.scd
13,music/ffxiv/BGM_Battle_Gri_01.scd
14,music/ffxiv/BGM_Leves.scd
15,music/ffxiv/BGM_Dungeon_Gri_01.scd
16,music/ffxiv/BGM_Battle_Dungeon_01.scd
17,music/ffxiv/BGM_Rade_01.scd
18,music/ffxiv/BGM_System_WinLoop.scd
19,music/ffxiv/BGM_Event_OP01.scd
20,music/ffxiv/BGM_System_WinShot_01.scd
21,music/ffxiv/BGM_System_WinShot_02.scd
22,music/ffxiv/BGM_System_WinShot_03.scd
23,music/ffxiv/BGM_System_WinShot_04.scd
24,music/ffxiv/BGM_Field_Gri_06.scd
25,music/ffxiv/BGM_Town_Lim_Day.scd
26,music/ffxiv/BGM_Town_Lim_Night.scd
27,music/ffxiv/BGM_Field_Lim_01.scd
28,music/ffxiv/BGM_Field_Lim_02.scd
29,music/ffxiv/BGM_Field_Lim_03.scd
30,music/ffxiv/BGM_Field_Lim_04.scd
31,music/ffxiv/BGM_Field_Lim_05.scd
32,music/ffxiv/BGM_Field_Lim_06.scd
33,music/ffxiv/BGM_Battle_Lim_01.scd
34,music/ffxiv/BGM_Leves_Lim_01.scd
35,music/ffxiv/BGM_Dungeon_Lim_01.scd
36,music/ffxiv/BGM_Boss_01.scd
37,music/ffxiv/BGM_Boss_02.scd
38,music/ffxiv/BGM_Boss_03.scd
39,music/ffxiv/BGM_Boss_04.scd
40,music/ffxiv/BGM_Behest.scd
41,music/ffxiv/BGM_Dungeon_Gri_02.scd
42,music/ffxiv/BGM_Dungeon_Gri_03.scd
43,music/ffxiv/BGM_Dungeon_Lim_02.scd
44,music/ffxiv/BGM_Town_Uru_Day.scd
