key,0
#,Name
offset,0
int32,str
0,
1,耐力提高
2,耐力提高II
3,耐力提高III
4,耐力提高
5,耐力提高II
6,耐力提高III
7,力量提高
8,力量提高II
9,力量提高III
10,疾風迅雷效果提高
11,疾風迅雷效果提高II
12,力量提高
13,力量提高II
14,力量提高III
15,靈巧提高
16,靈巧提高II
17,強力射擊效果提高
18,技能傷害提高
19,靈巧提高III
20,技能傷害提高II
21,精神提高
22,精神提高II
23,技能效果提高
24,精神提高III
25,治療效果提高
26,技能效果提高II
27,智力提高
28,智力提高II
29,技能效果提高
30,智力提高III
31,技能效果提高II
32,火苗
33,雷雲
34,自動三角測量
35,潛行效果提高
36,潛行效果提高II
37,潛行效果提高III
38,自動礦脈勘探
39,潛行效果提高
40,潛行效果提高II
41,潛行效果提高III
42,樹木低吟
43,樹木低吟II
44,樹木低吟III
45,樹木低吟IV
46,十二神加護效果提高
47,十二神加護效果提高II
48,岩石低吟
49,岩石低吟II
50,岩石低吟III
51,岩石低吟IV
52,十二神加護效果提高
53,十二神加護效果提高II
54,沙海垂釣
55,雲海垂釣
56,潛行效果提高
57,潛行效果提高II
58,潛行效果提高III
59,魚鷹之眼
60,魚鷹之眼II
61,魚鷹之眼III
62,以小釣大效果提高
63,乙太超流效果提高
64,智力提高
65,智力提高II
66,技能效果提高
67,乙太超流效果提高II
68,智力提高III
69,技能效果提高II
70,乙太超流效果提高III
71,力量提高
72,最大體力提高
73,命中率提高
74,暴擊提高
75,力量提高
76,最大體力提高
77,力量提高
78,最大體力提高
79,命中率提高
80,暴擊提高
81,力量提高
82,攻擊速度提高
83,精神提高
84,最大體力提高
85,命中率提高
86,暴擊提高
87,精神提高
88,最大體力提高
89,靈巧提高
90,下落受傷減輕
91,靈巧提高II
92,靈巧提高III
93,移動速度提高
94,妮美雅的加護
95,岩石低吟V
96,潛行效果提高IV
97,潛行效果提高V
98,潛行效果提高VI
99,妮美雅的加護
100,樹木低吟V
101,潛行效果提高IV
102,潛行效果提高V
103,潛行效果提高VI
104,魚鷹之眼IV
105,魚鷹之眼V
106,浮島垂釣
107,潛行效果提高IV
108,潛行效果提高V
109,潛行效果提高VI
110,熔岩垂釣
111,魔泉垂釣
112,耐力提高
113,耐力提高II
114,耐力提高III
115,靈巧提高
116,靈巧提高II
117,技能傷害提高
118,靈巧提高III
119,技能傷害提高II
120,精神提高
121,精神提高II
122,技能效果提高
123,精神提高III
124,吉星效果提高
125,技能效果提高II
126,潛行效果提高VII
127,潛行效果提高VIII
128,潛行效果提高IX
129,潛行效果提高VII
130,潛行效果提高VIII
131,潛行效果提高IX
132,潛行效果提高VII
133,潛行效果提高VIII
134,潛行效果提高IX
135,鹽湖垂釣
136,魚鷹之眼VI
137,魚鷹之眼VII
138,品質精查
139,品質精查
140,品質精查
141,品質精查
142,品質精查
143,品質精查
144,品質精查
145,品質精查
146,魔匠的閃念
147,魔匠的閃念
148,魔匠的閃念
149,魔匠的閃念
150,魔匠的閃念
151,魔匠的閃念
152,魔匠的閃念
