key,0,2
#,,
offset,0,4
int32,str,str
0,標準,
1,雜音,vfx_nc_nise0013
2,徑向模糊,vfx_nc_blur0005
3,集中線,gpose_syuchusen
4,油畫布,gpose_canvas
5,壁畫,gpose_kabe
6,,
7,圓點花紋1,gpose_mizutama_hanten
8,雲霧,gpose_niji_naname
9,水彩,gpose_suisaifude
10,復古,gpose_filmnoise
11,光彩,gpose_iroiro
12,相片,gpose_frame_photo_kb
13,不規則,gpose_frame_wasi
14,畫筆2,gpose_efude_sen2
15,櫻花,gpose_sakura
16,,
17,,
18,浮世繪,gpose_frame_ukiyoewaku
19,光粒,gpose_kirakira01
20,,
21,磨砂玻璃,gpose_suriglass
22,拍立得,gpose_frame_photo_pola_tate
23,,
24,,
25,畫筆1,gpose_efude_sen
26,,
27,,
28,圓點花紋2,gpose_mizutama_hanten_enbos
29,壁式畫框,gpose_frame_hagaki_3mai
30,上下裝飾1,gpose_frame_kousi_yoko
31,上下裝飾2,gpose_frame_doma_yoko
32,電影,gpose_frame_cinema
33,圖畫紙1,gpose_gayousi
34,畫筆3,gpose_akatsuki
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,圖畫紙2,gpose_gayousi_sima
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
